time,ECG
14.248,-0.024
14.249,-0.02
14.25,-0.024
14.251,-0.032
14.252,-0.025
14.253,-0.001
14.254,0.016
14.255,0.024
14.256,0.032
14.257,0.039
14.258,0.06
14.259,0.057
14.26,0.037
14.261,0.022
14.262,0.022
14.263,0.037
14.264,0.057
14.265,0.063
14.266,0.046
14.267,0.052
14.268,0.054
14.269,0.058
14.27,0.057
14.271,0.046
14.272,0.033
14.273,0.032
14.274,0.023
14.275,0.026
14.276,0.035
14.277,0.009
14.278,-0.002
14.279,0
14.28,0.006
14.281,-0.001
14.282,-0.002
14.283,0.003
14.284,0.004
14.285,-0.007
14.286,-0.014
14.287,-0.02
14.288,-0.024
14.289,-0.015
14.29,-0.009
14.291,-0.006
14.292,0.008
14.293,0.015
14.294,0.027
14.295,0.028
14.296,0.02
14.297,0.017
14.298,0.014
14.299,0.02
14.3,0.021
14.301,0.014
14.302,0.009
14.303,0.01
14.304,-0.001
14.305,-0.007
14.306,-0.012
14.307,-0.01
14.308,-0.017
14.309,-0.019
14.31,0.001
14.311,0.018
14.312,0.024
14.313,0.026
14.314,0.037
14.315,0.034
14.316,0.032
14.317,0.027
14.318,0.03
14.319,0.047
14.32,0.055
14.321,0.058
14.322,0.058
14.323,0.056
14.324,0.047
14.325,0.047
14.326,0.048
14.327,0.033
14.328,0.031
14.329,0.025
14.33,0.011
14.331,0.001
14.332,0.005
14.333,0.01
14.334,0.005
14.335,0
14.336,-0.03
14.337,-0.049
14.338,-0.049
14.339,-0.034
14.34,-0.005
14.341,0.02
14.342,0.05
14.343,0.063
14.344,0.073
14.345,0.078
14.346,0.071
14.347,0.086
14.348,0.093
14.349,0.107
14.35,0.111
14.351,0.095
14.352,0.081
14.353,0.08
14.354,0.067
14.355,0.045
14.356,0.019
14.357,0
14.358,-0.012
14.359,-0.035
14.36,-0.05
14.361,-0.063
14.362,-0.071
14.363,-0.062
14.364,-0.037
14.365,-0.018
14.366,0
14.367,-0.004
14.368,-0.024
14.369,-0.014
14.37,0.002
14.371,-0.016
14.372,-0.024
14.373,-0.034
14.374,-0.041
14.375,-0.029
14.376,-0.038
14.377,-0.042
14.378,-0.04
14.379,-0.055
14.38,-0.063
14.381,-0.061
14.382,-0.062
14.383,-0.062
14.384,-0.057
14.385,-0.061
14.386,-0.07
14.387,-0.084
14.388,-0.09
14.389,-0.1
14.39,-0.11
14.391,-0.107
14.392,-0.097
14.393,-0.105
14.394,-0.107
14.395,-0.096
14.396,-0.109
14.397,-0.108
14.398,-0.102
14.399,-0.099
14.4,-0.1
14.401,-0.087
14.402,-0.076
14.403,-0.059
14.404,-0.065
14.405,-0.078
14.406,-0.073
14.407,-0.065
14.408,-0.071
14.409,-0.079
14.41,-0.071
14.411,-0.045
14.412,-0.035
14.413,-0.047
14.414,-0.044
14.415,-0.05
14.416,-0.048
14.417,-0.053
14.418,-0.055
14.419,-0.051
14.42,-0.047
14.421,-0.04
14.422,-0.041
14.423,-0.032
14.424,-0.024
14.425,-0.027
14.426,-0.006
14.427,-0.01
14.428,-0.014
14.429,-0.022
14.43,-0.023
14.431,-0.012
14.432,-0.014
14.433,-0.015
14.434,-0.011
14.435,-0.001
14.436,0.006
14.437,0.015
14.438,0.012
14.439,0.016
14.44,0.007
14.441,-0.003
14.442,-0.016
14.443,-0.029
14.444,-0.023
14.445,-0.014
14.446,-0.014
14.447,-0.003
14.448,0.015
14.449,0.023
14.45,0.037
14.451,0.045
14.452,0.077
14.453,0.095
14.454,0.093
14.455,0.1
14.456,0.123
14.457,0.164
14.458,0.182
14.459,0.177
14.46,0.193
14.461,0.242
14.462,0.306
14.463,0.375
14.464,0.459
14.465,0.548
14.466,0.626
14.467,0.701
14.468,0.776
14.469,0.837
14.47,0.86
14.471,0.897
14.472,0.92
14.473,0.926
14.474,0.928
14.475,0.897
14.476,0.843
14.477,0.74
14.478,0.601
14.479,0.449
14.48,0.282
14.481,0.065
14.482,-0.123
14.483,-0.348
14.484,-0.601
14.485,-0.914
14.486,-1.176
14.487,-1.359
14.488,-1.461
14.489,-1.521
14.49,-1.549
14.491,-1.563
14.492,-1.565
14.493,-1.554
14.494,-1.514
14.495,-1.456
14.496,-1.394
14.497,-1.357
14.498,-1.317
14.499,-1.27
14.5,-1.205
14.501,-1.107
14.502,-1.014
14.503,-0.902
14.504,-0.81
14.505,-0.717
14.506,-0.625
14.507,-0.541
14.508,-0.442
14.509,-0.369
14.51,-0.301
14.511,-0.238
14.512,-0.194
14.513,-0.125
14.514,-0.073
14.515,-0.037
14.516,0.032
14.517,0.085
14.518,0.132
14.519,0.19
14.52,0.226
14.521,0.259
14.522,0.29
14.523,0.319
14.524,0.341
14.525,0.362
14.526,0.388
14.527,0.396
14.528,0.401
14.529,0.39
14.53,0.407
14.531,0.428
14.532,0.435
14.533,0.439
14.534,0.446
14.535,0.44
14.536,0.423
14.537,0.413
14.538,0.4
14.539,0.409
14.54,0.406
14.541,0.439
14.542,0.464
14.543,0.467
14.544,0.455
14.545,0.423
14.546,0.465
14.547,0.357
14.548,0.398
14.549,0.379
14.55,0.368
14.551,0.357
14.552,0.363
14.553,0.354
14.554,0.342
14.555,0.332
14.556,0.33
14.557,0.323
14.558,0.313
14.559,0.321
14.56,0.311
14.561,0.304
14.562,0.286
14.563,0.289
14.564,0.281
14.565,0.278
14.566,0.283
14.567,0.278
14.568,0.28
14.569,0.288
14.57,0.285
14.571,0.265
14.572,0.242
14.573,0.224
14.574,0.213
14.575,0.195
14.576,0.183
14.577,0.174
14.578,0.172
14.579,0.165
14.58,0.154
14.581,0.153
14.582,0.157
14.583,0.151
14.584,0.163
14.585,0.156
14.586,0.17
14.587,0.168
14.588,0.163
14.589,0.17
14.59,0.167
14.591,0.141
14.592,0.113
14.593,0.1
14.594,0.095
14.595,0.1
14.596,0.12
14.597,0.122
14.598,0.112
14.599,0.109
14.6,0.108
14.601,0.103
14.602,0.087
14.603,0.082
14.604,0.093
14.605,0.089
14.606,0.089
14.607,0.079
14.608,0.059
14.609,0.06
14.61,0.065
14.611,0.058
14.612,0.042
14.613,0.035
14.614,0.034
14.615,0.019
14.616,0.02
14.617,0.016
14.618,0.013
14.619,0.019
14.62,0.015
14.621,0.002
14.622,-0.011
14.623,-0.018
14.624,-0.033
14.625,-0.045
14.626,-0.033
14.627,-0.015
14.628,-0.008
14.629,-0.008
14.63,0.017
14.631,0.018
14.632,0
14.633,-0.027
14.634,-0.036
14.635,-0.025
14.636,-0.026
14.637,-0.019
14.638,-0.028
14.639,-0.038
14.64,-0.034
14.641,-0.019
14.642,0.007
14.643,0.024
14.644,0.012
14.645,0.002
14.646,0.008
14.647,0.014
14.648,0.02
14.649,0.016
14.65,0.013
14.651,0.006
14.652,0.009
14.653,0.006
14.654,0.002
14.655,-0.002
14.656,-0.004
14.657,-0.028
14.658,-0.049
14.659,-0.045
14.66,-0.059
14.661,-0.063
14.662,-0.058
14.663,-0.04
14.664,-0.032
14.665,-0.018
14.666,0.006
14.667,0.021
14.668,0.013
14.669,0.01
14.67,0.014
14.671,0.02
14.672,0.011
14.673,0.013
14.674,0
14.675,-0.012
14.676,-0.006
14.677,-0.003
14.678,0
14.679,0.002
14.68,0.001
14.681,-0.01
14.682,-0.014
14.683,-0.017
14.684,-0.018
14.685,-0.012
14.686,0.015
14.687,0.016
14.688,0.016
14.689,0.03
14.69,0.029
14.691,0.011
14.692,0.011
14.693,0.025
14.694,0.025
14.695,0.011
14.696,0.001
14.697,0
14.698,-0.002
14.699,-0.017
14.7,-0.009
14.701,0.012
14.702,0.031
14.703,0.018
14.704,0.004
14.705,0.001
14.706,-0.001
14.707,0.001
14.708,-0.002
14.709,-0.009
14.71,-0.015
14.711,-0.014
14.712,-0.012
14.713,0.003
14.714,0.003
14.715,-0.009
14.716,-0.011
14.717,-0.024
14.718,-0.049
14.719,-0.057
14.72,-0.064
14.721,-0.057
14.722,-0.047
14.723,-0.046
14.724,-0.052
14.725,-0.064
14.726,-0.075
14.727,-0.089
14.728,-0.101
14.729,-0.091
14.73,-0.082
14.731,-0.075
14.732,-0.073
14.733,-0.07
14.734,-0.069
14.735,-0.078
14.736,-0.084
14.737,-0.087
14.738,-0.098
14.739,-0.109
14.74,-0.114
14.741,-0.118
14.742,-0.121
14.743,-0.116
14.744,-0.099
14.745,-0.099
14.746,-0.112
14.747,-0.137
14.748,-0.147
14.749,-0.155
14.75,-0.153
14.751,-0.153
14.752,-0.15
14.753,-0.159
14.754,-0.174
14.755,-0.189
14.756,-0.203
14.757,-0.208
14.758,-0.214
14.759,-0.235
14.76,-0.248
14.761,-0.258
14.762,-0.263
14.763,-0.264
14.764,-0.265
14.765,-0.271
14.766,-0.27
14.767,-0.275
14.768,-0.276
14.769,-0.281
14.77,-0.29
14.771,-0.293
14.772,-0.3
14.773,-0.294
14.774,-0.3
14.775,-0.294
14.776,-0.283
14.777,-0.281
14.778,-0.272
14.779,-0.263
14.78,-0.274
14.781,-0.286
14.782,-0.294
14.783,-0.299
14.784,-0.298
14.785,-0.291
14.786,-0.295
14.787,-0.292
14.788,-0.283
14.789,-0.282
14.79,-0.284
14.791,-0.28
14.792,-0.289
14.793,-0.274
14.794,-0.256
14.795,-0.254
14.796,-0.239
14.797,-0.227
14.798,-0.22
14.799,-0.215
14.8,-0.212
14.801,-0.206
14.802,-0.206
14.803,-0.215
14.804,-0.212
14.805,-0.201
14.806,-0.188
14.807,-0.188
14.808,-0.186
14.809,-0.169
14.81,-0.159
14.811,-0.147
14.812,-0.138
14.813,-0.133
14.814,-0.128
14.815,-0.122
14.816,-0.123
14.817,-0.128
14.818,-0.126
14.819,-0.13
14.82,-0.129
14.821,-0.132
14.822,-0.121
14.823,-0.103
14.824,-0.099
14.825,-0.095
14.826,-0.083
14.827,-0.081
14.828,-0.071
14.829,-0.047
14.83,-0.026
14.831,-0.001
14.832,0.006
14.833,-0.005
14.834,-0.005
14.835,-0.001
14.836,-0.016
14.837,0.001
14.838,0.022
14.839,0.019
14.84,0.017
14.841,0.03
14.842,0.035
14.843,0.033
14.844,0.028
14.845,0.023
14.846,0.034
14.847,0.043
14.848,0.046
14.849,0.049
14.85,0.068
14.851,0.067
14.852,0.048
14.853,0.045
14.854,0.047
14.855,0.062
14.856,0.06
14.857,0.063
14.858,0.071
14.859,0.08
14.86,0.083
14.861,0.08
14.862,0.08
14.863,0.086
14.864,0.095
14.865,0.108
14.866,0.11
14.867,0.097
14.868,0.086
14.869,0.08
14.87,0.089
14.871,0.092
14.872,0.086
14.873,0.085
14.874,0.09
14.875,0.09
14.876,0.085
14.877,0.087
14.878,0.093
14.879,0.082
14.88,0.084
14.881,0.1
14.882,0.105
14.883,0.105
14.884,0.129
14.885,0.129
14.886,0.128
14.887,0.114
14.888,0.102
14.889,0.107
14.89,0.112
14.891,0.098
14.892,0.089
14.893,0.085
14.894,0.086
14.895,0.094
14.896,0.096
14.897,0.082
14.898,0.093
14.899,0.099
14.9,0.115
14.901,0.128
14.902,0.137
14.903,0.132
14.904,0.126
14.905,0.125
14.906,0.136
14.907,0.144
14.908,0.146
14.909,0.195
14.91,0.11
14.911,0.138
14.912,0.125
14.913,0.138
14.914,0.148
14.915,0.138
14.916,0.135
14.917,0.125
14.918,0.117
14.919,0.104
14.92,0.089
14.921,0.093
14.922,0.086
14.923,0.081
14.924,0.08
14.925,0.073
14.926,0.066
14.927,0.06
14.928,0.042
14.929,0.032
14.93,0.032
14.931,0.024
14.932,0.034
14.933,0.049
14.934,0.069
14.935,0.09
14.936,0.105
14.937,0.118
14.938,0.117
14.939,0.11
14.94,0.086
14.941,0.06
14.942,0.06
14.943,0.075
14.944,0.085
14.945,0.085
14.946,0.078
14.947,0.087
14.948,0.093
14.949,0.098
14.95,0.098
14.951,0.087
14.952,0.083
14.953,0.071
14.954,0.052
14.955,0.046
14.956,0.043
14.957,0.04
14.958,0.036
14.959,0.033
14.96,0.036
14.961,0.043
14.962,0.045
14.963,0.039
14.964,0.032
14.965,0.027
14.966,0.02
14.967,0.012
14.968,0.01
14.969,0.001
14.97,0.002
14.971,0.007
14.972,0.016
14.973,0.002
14.974,-0.005
14.975,0
14.976,0.018
14.977,0.028
14.978,0.031
14.979,0.041
14.98,0.052
14.981,0.063
14.982,0.059
14.983,0.064
14.984,0.072
14.985,0.076
14.986,0.075
14.987,0.075
14.988,0.069
14.989,0.07
14.99,0.06
14.991,0.063
14.992,0.066
14.993,0.06
14.994,0.048
14.995,0.039
14.996,0.027
14.997,0.023
14.998,0.023
14.999,0.025
15,0.026
15.001,0.02
15.002,0.017
15.003,0.009
15.004,0.002
15.005,0.007
15.006,0.004
15.007,0.001
15.008,-0.003
15.009,0.007
15.01,0.003
15.011,0.007
15.012,0.017
15.013,0.015
15.014,0.019
15.015,0.011
15.016,-0.001
15.017,-0.002
15.018,0.004
15.019,0.01
15.02,0.03
15.021,0.036
15.022,0.035
15.023,0.034
15.024,0.036
15.025,0.024
15.026,0.02
15.027,0.02
15.028,0.02
15.029,0.004
15.03,-0.008
15.031,0
15.032,0.019
15.033,0.017
15.034,0.009
15.035,0.001
15.036,0.002
15.037,0.013
15.038,0.019
15.039,0.009
15.04,0.006
15.041,0.003
15.042,-0.007
15.043,0.004
15.044,-0.006
15.045,-0.014
15.046,-0.021
15.047,-0.021
15.048,-0.023
15.049,-0.024
15.05,-0.018
15.051,-0.004
15.052,0.002
15.053,0.009
15.054,0.012
15.055,0.006
15.056,-0.005
15.057,-0.013
15.058,-0.008
15.059,-0.002
15.06,0.005
15.061,0.008
15.062,0.006
15.063,0.004
15.064,0.001
15.065,0.003
15.066,0.008
15.067,0.02
15.068,0.016
15.069,0.02
15.07,0.02
15.071,0.009
15.072,0.004
15.073,0.018
15.074,0.032
15.075,0.042
15.076,0.054
15.077,0.069
15.078,0.08
15.079,0.08
15.08,0.08
15.081,0.092
15.082,0.086
15.083,0.068
15.084,0.054
15.085,0.065
15.086,0.069
15.087,0.059
15.088,0.046
15.089,0.031
15.09,0.023
15.091,0.015
15.092,0.012
15.093,0.011
15.094,0.013
15.095,0.016
15.096,0.021
15.097,0.02
15.098,0.027
15.099,0.027
15.1,0.013
15.101,-0.011
15.102,-0.025
15.103,-0.026
15.104,-0.021
15.105,-0.008
15.106,0.007
15.107,0.023
15.108,0.031
15.109,0.028
15.11,0.035
15.111,0.042
15.112,0.04
15.113,0.041
15.114,0.049
15.115,0.063
15.116,0.049
15.117,0.028
15.118,0.027
15.119,0.034
15.12,0.019
15.121,0.002
15.122,-0.009
15.123,-0.015
15.124,-0.014
15.125,-0.006
15.126,-0.003
15.127,-0.017
15.128,-0.032
15.129,-0.041
15.13,-0.055
15.131,-0.056
15.132,-0.058
15.133,-0.057
15.134,-0.057
15.135,-0.049
15.136,-0.051
15.137,-0.064
15.138,-0.076
15.139,-0.09
15.14,-0.106
15.141,-0.111
15.142,-0.108
15.143,-0.097
15.144,-0.102
15.145,-0.102
15.146,-0.08
15.147,-0.051
15.148,-0.038
15.149,-0.029
15.15,-0.032
15.151,-0.039
15.152,-0.041
15.153,-0.053
15.154,-0.05
15.155,-0.054
15.156,-0.06
15.157,-0.053
15.158,-0.048
15.159,-0.06
15.16,-0.064
15.161,-0.074
15.162,-0.078
15.163,-0.069
15.164,-0.076
15.165,-0.096
15.166,-0.099
15.167,-0.096
15.168,-0.081
15.169,-0.075
15.17,-0.072
15.171,-0.073
15.172,-0.072
15.173,-0.066
15.174,-0.056
15.175,-0.048
15.176,-0.041
15.177,-0.051
15.178,-0.05
15.179,-0.04
15.18,-0.037
15.181,-0.03
15.182,-0.028
15.183,-0.033
15.184,-0.034
15.185,-0.055
15.186,-0.063
15.187,-0.047
15.188,-0.032
15.189,-0.027
15.19,-0.024
15.191,-0.034
15.192,-0.032
15.193,-0.025
15.194,-0.021
15.195,-0.026
15.196,-0.018
15.197,-0.019
15.198,-0.011
15.199,-0.003
15.2,0.005
15.201,-0.001
15.202,-0.011
15.203,-0.021
15.204,-0.024
15.205,-0.016
15.206,-0.003
15.207,-0.001
15.208,-0.012
15.209,-0.02
15.21,-0.022
15.211,-0.035
15.212,-0.035
15.213,-0.019
15.214,0.007
15.215,0.016
15.216,0.032
15.217,0.047
15.218,0.073
15.219,0.106
15.22,0.121
15.221,0.14
15.222,0.146
15.223,0.161
15.224,0.177
15.225,0.204
15.226,0.245
15.227,0.319
15.228,0.387
15.229,0.47
15.23,0.546
15.231,0.616
15.232,0.704
15.233,0.779
15.234,0.825
15.235,0.861
15.236,0.882
15.237,0.93
15.238,0.955
15.239,0.962
15.24,0.94
15.241,0.878
15.242,0.77
15.243,0.632
15.244,0.466
15.245,0.279
15.246,0.062
15.247,-0.131
15.248,-0.342
15.249,-0.586
15.25,-0.906
15.251,-1.213
15.252,-1.402
15.253,-1.507
15.254,-1.563
15.255,-1.606
15.256,-1.598
15.257,-1.577
15.258,-1.55
15.259,-1.517
15.26,-1.478
15.261,-1.442
15.262,-1.405
15.263,-1.342
15.264,-1.26
15.265,-1.183
15.266,-1.107
15.267,-1.016
15.268,-0.908
15.269,-0.79
15.27,-0.699
15.271,-0.632
15.272,-0.508
15.273,-0.481
15.274,-0.374
15.275,-0.29
15.276,-0.227
15.277,-0.158
15.278,-0.104
15.279,-0.043
15.28,0.027
15.281,0.086
15.282,0.148
15.283,0.211
15.284,0.255
15.285,0.283
15.286,0.311
15.287,0.342
15.288,0.377
15.289,0.404
15.29,0.415
15.291,0.421
15.292,0.429
15.293,0.435
15.294,0.446
15.295,0.444
15.296,0.447
15.297,0.444
15.298,0.457
15.299,0.45
15.3,0.439
15.301,0.427
15.302,0.414
15.303,0.409
15.304,0.409
15.305,0.414
15.306,0.4
15.307,0.388
15.308,0.387
15.309,0.394
15.31,0.397
15.311,0.381
15.312,0.379
15.313,0.383
15.314,0.376
15.315,0.373
15.316,0.376
15.317,0.397
15.318,0.387
15.319,0.368
15.32,0.359
15.321,0.349
15.322,0.335
15.323,0.325
15.324,0.322
15.325,0.326
15.326,0.316
15.327,0.306
15.328,0.296
15.329,0.282
15.33,0.273
15.331,0.255
15.332,0.247
15.333,0.263
15.334,0.26
15.335,0.251
15.336,0.237
15.337,0.229
15.338,0.22
15.339,0.212
15.34,0.202
15.341,0.199
15.342,0.191
15.343,0.187
15.344,0.182
15.345,0.177
15.346,0.167
15.347,0.148
15.348,0.122
15.349,0.119
15.35,0.122
15.351,0.126
15.352,0.121
15.353,0.121
15.354,0.119
15.355,0.117
15.356,0.122
15.357,0.127
15.358,0.105
15.359,0.081
15.36,0.059
15.361,0.067
15.362,0.068
15.363,0.067
15.364,0.07
15.365,0.083
15.366,0.098
15.367,0.107
15.368,0.11
15.369,0.095
15.37,0.089
15.371,0.082
15.372,0.069
15.373,0.062
15.374,0.077
15.375,0.085
15.376,0.073
15.377,0.059
15.378,0.036
15.379,0.025
15.38,0.02
15.381,0.024
15.382,0.024
15.383,0.019
15.384,0.02
15.385,0.013
15.386,0.012
15.387,0.007
15.388,0.008
15.389,0
15.39,-0.01
15.391,0.002
15.392,0.01
15.393,0
15.394,-0.004
15.395,-0.005
15.396,-0.005
15.397,-0.006
15.398,-0.006
15.399,0.002
15.4,0.005
15.401,0.003
15.402,-0.002
15.403,-0.006
15.404,-0.01
15.405,-0.006
15.406,-0.02
15.407,-0.026
15.408,-0.024
15.409,-0.018
15.41,-0.013
15.411,-0.012
15.412,-0.014
15.413,-0.014
15.414,-0.017
15.415,-0.007
15.416,0.004
15.417,-0.002
15.418,-0.014
15.419,-0.017
15.42,-0.02
15.421,-0.029
15.422,-0.029
15.423,-0.036
15.424,-0.049
15.425,-0.047
15.426,-0.039
15.427,-0.044
15.428,-0.046
15.429,-0.029
15.43,-0.036
15.431,-0.032
15.432,-0.028
15.433,-0.019
15.434,-0.016
15.435,-0.009
15.436,0.003
15.437,0.003
15.438,0.001
15.439,0.007
15.44,0.009
15.441,-0.002
15.442,0.006
15.443,0.026
15.444,0.037
15.445,0.04
15.446,0.04
15.447,0.046
15.448,0.055
15.449,0.058
15.45,0.044
15.451,0.031
15.452,0.026
15.453,0.019
15.454,0.017
15.455,0.024
15.456,0.034
15.457,0.041
15.458,0.052
15.459,0.037
15.46,0.017
15.461,0.007
15.462,0.014
15.463,0.011
15.464,0.001
15.465,0.008
15.466,0.01
15.467,0.004
15.468,0.005
15.469,0.002
15.47,0.005
15.471,0.008
15.472,0.004
15.473,0
15.474,0.004
15.475,-0.007
15.476,-0.008
15.477,-0.003
15.478,-0.013
15.479,-0.023
15.48,-0.028
15.481,-0.03
15.482,-0.031
15.483,-0.027
15.484,-0.028
15.485,-0.023
15.486,-0.027
15.487,-0.03
15.488,-0.04
15.489,-0.044
15.49,-0.055
15.491,-0.069
15.492,-0.083
15.493,-0.095
15.494,-0.097
15.495,-0.09
15.496,-0.089
15.497,-0.088
15.498,-0.103
15.499,-0.111
15.5,-0.125
15.501,-0.13
15.502,-0.119
15.503,-0.112
15.504,-0.098
15.505,-0.1
15.506,-0.123
15.507,-0.13
15.508,-0.127
15.509,-0.136
15.51,-0.135
15.511,-0.125
15.512,-0.117
15.513,-0.125
15.514,-0.146
15.515,-0.155
15.516,-0.161
15.517,-0.176
15.518,-0.189
15.519,-0.2
15.52,-0.211
15.521,-0.217
15.522,-0.22
15.523,-0.218
15.524,-0.214
15.525,-0.223
15.526,-0.238
15.527,-0.244
15.528,-0.241
15.529,-0.23
15.53,-0.235
15.531,-0.256
15.532,-0.27
15.533,-0.276
15.534,-0.287
15.535,-0.294
15.536,-0.291
15.537,-0.287
15.538,-0.287
15.539,-0.295
15.54,-0.302
15.541,-0.304
15.542,-0.295
15.543,-0.298
15.544,-0.306
15.545,-0.301
15.546,-0.298
15.547,-0.285
15.548,-0.282
15.549,-0.291
15.55,-0.3
15.551,-0.306
15.552,-0.308
15.553,-0.312
15.554,-0.302
15.555,-0.284
15.556,-0.275
15.557,-0.271
15.558,-0.269
15.559,-0.27
15.56,-0.272
15.561,-0.269
15.562,-0.269
15.563,-0.282
15.564,-0.257
15.565,-0.246
15.566,-0.237
15.567,-0.232
15.568,-0.224
15.569,-0.201
15.57,-0.174
15.571,-0.166
15.572,-0.161
15.573,-0.149
15.574,-0.144
15.575,-0.137
15.576,-0.132
15.577,-0.122
15.578,-0.124
15.579,-0.114
15.58,-0.11
15.581,-0.107
15.582,-0.104
15.583,-0.104
15.584,-0.103
15.585,-0.104
15.586,-0.104
15.587,-0.109
15.588,-0.098
15.589,-0.097
15.59,-0.108
15.591,-0.11
15.592,-0.103
15.593,-0.071
15.594,-0.065
15.595,-0.058
15.596,-0.051
15.597,-0.049
15.598,-0.036
15.599,-0.023
15.6,-0.016
15.601,-0.004
15.602,0.001
15.603,0.005
15.604,0.012
15.605,0.009
15.606,0.008
15.607,0.013
15.608,0.024
15.609,0.036
15.61,0.043
15.611,0.056
15.612,0.072
15.613,0.075
15.614,0.08
15.615,0.066
15.616,0.059
15.617,0.06
15.618,0.077
15.619,0.084
15.62,0.08
15.621,0.079
15.622,0.089
15.623,0.091
15.624,0.087
15.625,0.077
15.626,0.077
15.627,0.073
15.628,0.068
15.629,0.068
15.63,0.068
15.631,0.066
15.632,0.07
15.633,0.078
15.634,0.087
15.635,0.121
15.636,0.112
15.637,0.12
15.638,0.118
15.639,0.117
15.64,0.115
15.641,0.106
15.642,0.101
15.643,0.092
15.644,0.093
15.645,0.096
15.646,0.107
15.647,0.125
15.648,0.127
15.649,0.127
15.65,0.125
15.651,0.118
15.652,0.121
15.653,0.124
15.654,0.121
15.655,0.115
15.656,0.119
15.657,0.117
15.658,0.111
15.659,0.11
15.66,0.107
15.661,0.103
15.662,0.107
15.663,0.114
15.664,0.112
15.665,0.099
15.666,0.098
15.667,0.093
15.668,0.091
15.669,0.097
15.67,0.086
15.671,0.081
15.672,0.095
15.673,0.113
15.674,0.109
15.675,0.12
15.676,0.121
15.677,0.115
15.678,0.114
15.679,0.12
15.68,0.134
15.681,0.135
15.682,0.132
15.683,0.131
15.684,0.121
15.685,0.119
15.686,0.124
15.687,0.121
15.688,0.121
15.689,0.109
15.69,0.094
15.691,0.072
15.692,0.073
15.693,0.067
15.694,0.077
15.695,0.072
15.696,0.079
15.697,0.081
15.698,0.088
15.699,0.094
15.7,0.092
15.701,0.081
15.702,0.067
15.703,0.058
15.704,0.049
15.705,0.042
15.706,0.042
15.707,0.05
15.708,0.06
15.709,0.071
15.71,0.071
15.711,0.064
15.712,0.057
15.713,0.064
15.714,0.077
15.715,0.078
15.716,0.074
15.717,0.078
15.718,0.076
15.719,0.067
15.72,0.057
15.721,0.056
15.722,0.043
15.723,0.041
15.724,0.037
15.725,0.031
15.726,0.023
15.727,0.018
15.728,0.015
15.729,0.021
15.73,0.027
15.731,0.04
15.732,0.053
15.733,0.046
15.734,0.04
15.735,0.035
15.736,0.044
15.737,0.064
15.738,0.066
15.739,0.054
15.74,0.047
15.741,0.044
15.742,0.056
15.743,0.057
15.744,0.051
15.745,0.05
15.746,0.053
15.747,0.054
15.748,0.046
15.749,0.035
15.75,0.012
15.751,0.012
15.752,0.013
15.753,0.016
15.754,0.019
15.755,0.02
15.756,0.012
15.757,0.003
15.758,0.005
15.759,0.018
15.76,0.019
15.761,0.02
15.762,0.007
15.763,-0.012
15.764,-0.011
15.765,-0.007
15.766,-0.004
15.767,0.009
15.768,0.016
15.769,0.03
15.77,0.038
15.771,0.04
15.772,0.045
15.773,0.054
15.774,0.041
15.775,0.03
15.776,0.02
15.777,0.017
15.778,0.016
15.779,0.028
15.78,0.03
15.781,0.03
15.782,0.028
15.783,0.03
15.784,0.031
15.785,0.035
15.786,0.037
15.787,0.032
15.788,0.029
15.789,0.018
15.79,0.002
15.791,0
15.792,-0.004
15.793,-0.006
15.794,-0.005
15.795,0.015
15.796,0.02
15.797,0.027
15.798,0.021
15.799,0.02
15.8,0.021
15.801,0.018
15.802,0.019
15.803,0.014
15.804,0.007
15.805,0.001
15.806,0
15.807,-0.013
15.808,-0.024
15.809,-0.027
15.81,-0.03
15.811,-0.04
15.812,-0.052
15.813,-0.049
15.814,-0.035
15.815,-0.018
15.816,-0.009
15.817,-0.002
15.818,0.021
15.819,0.031
15.82,0.023
15.821,0.023
15.822,0.023
15.823,0.019
15.824,0.016
15.825,0.023
15.826,0.029
15.827,0.031
15.828,0.025
15.829,0.011
15.83,0.008
15.831,0.005
15.832,-0.001
15.833,0.003
15.834,0.004
15.835,0.009
15.836,0.009
15.837,0.015
15.838,0.007
15.839,0
15.84,0.011
15.841,0.008
15.842,-0.003
15.843,-0.006
15.844,-0.003
15.845,0.002
15.846,0.002
15.847,0.002
15.848,0.006
15.849,-0.01
15.85,-0.031
15.851,-0.03
15.852,-0.029
15.853,-0.031
15.854,-0.017
15.855,0.015
15.856,0.038
15.857,0.05
15.858,0.052
15.859,0.054
15.86,0.051
15.861,0.046
15.862,0.05
15.863,0.054
15.864,0.061
15.865,0.056
15.866,0.053
15.867,0.069
15.868,0.066
15.869,0.053
15.87,0.044
15.871,0.026
15.872,0.02
15.873,0.017
15.874,0.016
15.875,0.022
15.876,0.02
15.877,0.015
15.878,0.012
15.879,0.009
15.88,0.006
15.881,0.002
15.882,0.002
15.883,0
15.884,0.002
15.885,0.011
15.886,0.013
15.887,0.02
15.888,0.038
15.889,0.056
15.89,0.089
15.891,0.077
15.892,0.064
15.893,0.055
15.894,0.056
15.895,0.05
15.896,0.028
15.897,0.021
15.898,0.016
15.899,0.033
15.9,0.038
15.901,0.031
15.902,0.022
15.903,0.005
15.904,-0.015
15.905,-0.02
15.906,-0.011
15.907,-0.008
15.908,-0.014
15.909,-0.024
15.91,-0.044
15.911,-0.073
15.912,-0.07
15.913,-0.07
15.914,-0.057
15.915,-0.042
15.916,-0.035
15.917,-0.028
